[Nov 28 23:43:57] DEBUG [eager_aryabhata@172-17-0-1] Executing... dpkg-query -W -f="\${binary:Package},\${db:Status-Abbrev},\${Version},\${Source},\${source:Version}\n"
[Nov 28 23:43:59] DEBUG [eager_aryabhata@172-17-0-1] execResult: servername: eager_aryabhata@172-17-0-1
  cmd: /usr/bin/ssh -tt -o StrictHostKeyChecking=yes -o LogLevel=quiet -o ConnectionAttempts=3 -o ConnectTimeout=10 -o ControlMaster=auto -o ControlPath=/root/.vuls/controlmaster-%r-172-17-0-1.%p -o Controlpersist=10m cmcarthur@172.17.0.1 -p 22 stty cols 1000; docker exec --user 0 dfe4c5f7871e /bin/sh -c 'dpkg-query -W -f="\${binary:Package},\${db:Status-Abbrev},\${Version},\${Source},\${source:Version}\n"'
  
  eager_aryabhata@172-17-0-1 (ubuntu14.04) on 172-17-0-1
======================================================
Total: 713 (High:4 Medium:388 Low:254 ?:67), 0/713 Fixed, 537 installed, 35 cves with exploit

+------------------+------+----------+---------+---------------------------------------------------+---------+
|      CVE-ID      | CVSS |  ATTACK  |  FIXED  |                        NVD                        | EXPLOIT |
| CVE-2017-1000376 |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-1000376 | false   |
| CVE-2017-1000422 |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-1000422 | false   |
| CVE-2017-10140   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-10140   | false   |
| CVE-2017-10268   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-10268   | false   |
| CVE-2017-10378   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-10378   | false   |
| CVE-2017-10379   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-10379   | false   |
| CVE-2017-10384   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-10384   | false   |
| CVE-2017-11103   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-11103   | false   |
| CVE-2017-11368   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-11368   | false   |
| CVE-2017-11499   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-11499   | false   |
| CVE-2017-11720   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-11720   | false   |
| CVE-2017-12132   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-12132   | false   |
| CVE-2017-12448   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-12448   | false   |
| CVE-2017-12449   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-12449   | false   |
| CVE-2017-12450   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-12450   | false   |
| CVE-2017-12452   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-12452   | false   |
| CVE-2017-12453   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-12453   | false   |
| CVE-2017-12454   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-12454   | false   |
| CVE-2017-12455   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-12455   | false   |
| CVE-2017-12456   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-12456   | false   |
| CVE-2017-12457   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-12457   | false   |
| CVE-2017-12458   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-12458   | false   |
| CVE-2017-12459   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-12459   | false   |
| CVE-2017-12837   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-12837   | false   |
| CVE-2017-12883   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-12883   | false   |
| CVE-2017-12967   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-12967   | false   |
| CVE-2017-13089   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-13089   | false   |
| CVE-2017-13090   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-13090   | false   |
| CVE-2017-14041   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-14041   | false   |
| CVE-2017-14062   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-14062   | false   |
| CVE-2017-14229   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-14229   | false   |
| CVE-2017-14333   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-14333   | false   |
| CVE-2017-14632   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-14632   | false   |
| CVE-2017-14633   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-14633   | false   |
| CVE-2017-14952   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-14952   | false   |
| CVE-2017-15018   |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-15018   | false   |
| CVE-2017-15098   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-15098   | false   |
| CVE-2017-15412   |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2017-15412   | false   |
